legislador_id,PC1,PC2,PC3,agrupacion,agrupacion_color,camara,mail,nombre,partido
824,-3.0853543703853705,2.5985605399659155,1.8056573614179359,Kirchnerismo/PJ,#A5D4E5,senadores,vmassetani@diputados.gob.ar,"Massetani., Vanesa",FEDERAL UNIDOS POR UNA NUEVA ARGENTINA
825,-0.738200658135628,-1.163720966293289,2.058986650065149,Kirchnerismo/PJ,#A5D4E5,senadores,mmorales@diputados.gob.ar,"Morales., Mariana",FEDERAL UNIDOS POR UNA NUEVA ARGENTINA
826,-2.7522927229852305,2.9104745179006204,1.2083504225941215,Kirchnerismo/PJ,#A5D4E5,senadores,cmoreau@diputados.gob.ar,"Moreau., Cecilia",FEDERAL UNIDOS POR UNA NUEVA ARGENTINA
827,-1.041187933987757,-1.4047542494691792,2.735906279668472,Peronismo no K,#00FF50,senadores,anazario@diputados.gob.ar,"Nazario., Adriana",CÓRDOBA FEDERAL
828,-1.1390051548821674,-1.4759442242683747,2.910143885989632,Kirchnerismo/PJ,#A5D4E5,senadores,mpasso@diputados.gob.ar,"Passo., Marcela",FEDERAL UNIDOS POR UNA NUEVA ARGENTINA
829,0.125860688206833,-0.47900810929620646,0.17306195026947246,Kirchnerismo/PJ,#A5D4E5,senadores,rperez@diputados.gob.ar,"Pérez., Raúl Joaquín",FEDERAL UNIDOS POR UNA NUEVA ARGENTINA
830,0.050918048109325535,-0.54525189128177,0.2904650750236427,Kirchnerismo/PJ,#A5D4E5,senadores,cpitiot@diputados.gob.ar,"Pitiot., Carla Betina",FEDERAL UNIDOS POR UNA NUEVA ARGENTINA
831,-2.942509596787854,2.6997379042851564,1.4320417405709394,Kirchnerismo/PJ,#A5D4E5,senadores,cselva@diputados.gob.ar,"Selva., Carlos Américo",FEDERAL UNIDOS POR UNA NUEVA ARGENTINA
832,-0.8920780331498378,-1.4457369866130991,2.254395997259859,Massismo y aliados,#b185b7,senadores,asnopek@diputados.gob.ar,"Snopek., Alejandro Francisco",CONSENSO FEDERAL
838,-0.9291780015275375,-1.5868885138781506,2.2670794403861407,Cambiemos,#FEDB30,senadores,sacerenza@diputados.gob.ar,"Acerenza., Samantha",PRO
842,0.12586068820683366,-0.4790081092961766,0.1730619502694523,Cambiemos,#FEDB30,senadores,fgarreton@diputados.gob.ar,"Garretón., Facundo",PRO
843,-1.0951390679524728,-1.694074271805348,2.554893136903817,Cambiemos,#FEDB30,senadores,ygayol@diputados.gob.ar,"Gayol., Yanina Celeste",PRO
844,-2.4239485912695646,-2.7933602704848095,-1.5852684064901348,Cambiemos,#FEDB30,senadores,agonzalez@diputados.gob.ar,"González., Álvaro Gustavo",PRO
846,-0.7702352758522187,-1.6722062885282551,1.6115164792737342,Cambiemos,#FEDB30,senadores,lincicco@diputados.gob.ar,"Incicco., Lucas",PRO
847,-1.2218080178840751,-1.6201914324470332,2.969320990765023,Cambiemos,#FEDB30,senadores,dlipovetzky@diputados.gob.ar,"Lipovetzky., Daniel",PRO
848,-2.619955904377595,-2.726666941411636,-0.9969116872846908,Cambiemos,#FEDB30,senadores,slospennato@diputados.gob.ar,"Lospennato., Silvia",PRO
849,-0.11961089632538806,-0.744086040868693,0.512933174190437,Cambiemos,#FEDB30,senadores,llopezk@diputados.gob.ar,"López Koenig., Leandro",PRO
851,-0.1335529696023899,-0.8947688336101342,0.38983121143506433,Cambiemos,#FEDB30,senadores,nmassot@diputados.gob.ar,"Massot., Nicolás",PRO
852,0.1258606882068476,-0.4790081092961962,0.173061950269478,Cambiemos,#FEDB30,senadores,kmolina@diputados.gob.ar,"Molina., Karina",PRO
854,-2.5900833429190793,-2.79855491005218,-1.1981659071025366,Cambiemos,#FEDB30,senadores,jnunez@diputados.gob.ar,"Núñez., José Carlos",PRO
855,-0.27672058469554345,-1.112563940975106,0.5105836892407583,Cambiemos,#FEDB30,senadores,jpretto@diputados.gob.ar,"Pretto., Pedro Javier",PRO
856,-0.6262891862108312,-1.50929005886946,1.3917339666813415,Cambiemos,#FEDB30,senadores,croma@diputados.gob.ar,"Roma., Carlos Gastón",PRO
857,-2.2044616595498034,-3.280554782403225,-1.6133956606795024,Cambiemos,#FEDB30,senadores,ptorello@diputados.gob.ar,"Torello., Pablo",PRO
858,-0.47451332568487714,-1.2598859073133333,1.1641193800882914,Cambiemos,#FEDB30,senadores,purroz@diputados.gob.ar,"Urroz., Paula Marcela",PRO
859,-1.0912645051010998,-1.8997232047090418,2.3335105676455266,Cambiemos,#FEDB30,senadores,jvillalonga@diputados.gob.ar,"Villalonga., Juan Carlos",PRO
861,-1.110728120294857,-1.914029948401172,2.3266446172093422,Cambiemos,#FEDB30,senadores,mwechsler@diputados.gob.ar,"Wechsler., Marcelo",PRO
862,-0.7701600917173606,-1.548091518530188,1.8337257439551844,Cambiemos,#FEDB30,senadores,swisky@diputados.gob.ar,"Wisky., Sergio Javier",PRO
863,-1.1782399799409526,-1.811676350708987,-2.388649181343307,Cambiemos,#FEDB30,senadores,wwolff@diputados.gob.ar,"Wolff., Waldo Ezequiel",PRO
864,-0.8318965863425288,-1.4635381657567228,2.097530447870656,Cambiemos,#FEDB30,senadores,sbuil@diputados.gob.ar,"Buil., Sergio Omar",PRO
866,-1.031993172456565,-1.6826930511665878,-2.6077771952076967,Cambiemos,#FEDB30,senadores,jpatino@diputados.gob.ar,"Patiño., José Luis",PRO
867,-2.4983932588047457,-3.075117524694189,-0.6980610406964624,Cambiemos,#FEDB30,senadores,mmaquieyra@diputados.gob.ar,"Maquieyra., Martín",PRO
871,-2.6332475092203094,-3.220798679630926,-0.7619380995731753,Cambiemos,#FEDB30,senadores,kbanfi@diputados.gob.ar,"Banfi., Karina Verónica",UNIÓN CÍVICA RADICAL
872,0.12586068820683494,-0.47900810929618565,0.17306195026945562,Cambiemos,#FEDB30,senadores,jdindart@diputados.gob.ar,"Dindart., Julián",UNIÓN CÍVICA RADICAL
873,-1.0577014659509316,-1.7402283017555755,2.4010787475983713,Cambiemos,#FEDB30,senadores,aechegaray@diputados.gob.ar,"Echegaray., Alejandro Carlos Augusto",UNIÓN CÍVICA RADICAL
874,-0.8689379156644562,-1.7186841345965613,1.8706272780310125,Cambiemos,#FEDB30,senadores,hgoicoechea@diputados.gob.ar,"Goicoechea., Horacio",UNIÓN CÍVICA RADICAL
875,-1.0189004043949756,-1.883070260383713,2.1190936889697745,Cambiemos,#FEDB30,senadores,mhernandez@diputados.gob.ar,"Hernández., Martín",UNIÓN CÍVICA RADICAL
876,0.05091804810931847,-0.5452518912817548,0.2904650750236462,Cambiemos,#FEDB30,senadores,hmarcucci@diputados.gob.ar,"Marcucci., Hugo María",UNIÓN CÍVICA RADICAL
877,-2.0957522344874757,-3.206196405247123,-1.4978104726255825,Cambiemos,#FEDB30,senadores, lmartinez@diputados.gob.ar,"Martínez Villada., Leonor",COALICIÓN CÍVICA
878,-0.9365712820971704,-1.723016385582946,2.1228398273499343,Cambiemos,#FEDB30,senadores,samartinez@diputados.gob.ar,"Martínez., Silvia Alejandra",UNIÓN CÍVICA RADICAL
879,-0.9062912402405681,-1.75280529417552,1.8238161325443278,Cambiemos,#FEDB30,senadores,mmonfort@diputados.gob.ar,"Monfort., Marcelo Alejandro",UNIÓN CÍVICA RADICAL
880,-2.630781165893221,-3.2839031026903944,-0.8767193679228501,Cambiemos,#FEDB30,senadores, mnanniv@diputados.gob.ar,"Nanni., Miguel",UNIÓN CÍVICA RADICAL
882,-0.20361209497192279,-0.6717471658333846,0.8104731262053118,Cambiemos,#FEDB30,senadores,orista@diputados.gob.ar,"Rista., Olga María",UNIÓN CÍVICA RADICAL
884,-1.0719074730099742,-1.9930195531785135,2.091910906063124,Cambiemos,#FEDB30,senadores,shuczak@diputados.gob.ar,"Huczak., Stella",PRO
885,-0.9017519196552479,-1.5532001176845913,2.1549019669189766,Otros,#A6A6A6,senadores,tvillavicencio@diputados.gob.ar,"Villavicencio., María Teresita",EVOLUCIÓN RADICAL
892,1.2647998566164347,-0.5317933713520764,0.706372260957952,Cambiemos,#FEDB30,senadores,vega@diputados.gob.ar,"Vega., María del Valle",
894,8.257053770983648,0.30588091350554225,1.3861718598450288,Kirchnerismo y aliados,#A5D4E5,senadores,ana.almiron@senado.gob.ar ,"Almirón., Ana Claudia",
895,5.556633427253765,0.5027720360517424,-1.2821405529425203,Kirchnerismo y aliados,#A5D4E5,senadores,jose.alperovich@senado.gob.ar ,"Alperovich., José",
896,9.812170846569689,0.5696883283644042,0.7479295557487204,Kirchnerismo y aliados,#A5D4E5,senadores,ines.blas@senado.gov.ar ,"Blas., Inés Imelda",
897,7.152220639551269,0.11764882992969258,1.2772160052194266,Kirchnerismo y aliados,#A5D4E5,senadores,carlos.espinola@senado.gob.ar ,"Espínola., Carlos",
898,8.389668562980845,0.33282607986619916,1.3478262884424812,Kirchnerismo y aliados,#A5D4E5,senadores,maria.sacnun@senado.gob.ar ,"Sacnun., Ángeles",
899,7.407734340577236,0.8903641025216232,-1.819658085807203,Kirchnerismo y aliados,#A5D4E5,senadores,juan.abalmedina@senado.gov.ar ,"Abal Medina., Juan Manuel",
900,6.061539461621937,0.5860663843364076,-1.2854191632896248,Kirchnerismo y aliados,#A5D4E5,senadores,eduardo.aguilar@senado.gov.ar ,"Aguilar., Eduardo Alberto",
901,6.613823187474492,0.7352725749980975,-1.646411356369049,Kirchnerismo y aliados,#A5D4E5,senadores,walter.barrionuevo@senado.gov.ar ,"Barrionuevo., Walter",
902,6.841070665977967,0.7301283336051538,-1.5534859919504607,Kirchnerismo y aliados,#A5D4E5,senadores,jose.ojeda@senado.gob.ar ,"Ojeda., José Anatolio",
903,7.626659518730027,0.6295158461710708,-1.3016830947475722,Cambiemos,#FEDB30,senadores,alfredo.deangeli@senado.gov.ar ,"De Ángeli., Alfredo Luis",
904,4.691119603616311,0.37542603582638145,-1.0570772168430393,Kirchnerismo y aliados,#A5D4E5,senadores,liliana.fellner@senado.gov.ar ,"Fellner., Liliana Beatriz",
905,3.8296699702113735,0.1649957494463146,-0.5260188822209938,Kirchnerismo y aliados,#A5D4E5,senadores,marcelo.fuentes@senado.gov.ar ,"Fuentes., Marcelo Jorge",
906,4.677322336022335,0.3653644744263504,-0.8408205436228602,Kirchnerismo y aliados,#A5D4E5,senadores,virginia.garcia@senado.gob.ar ,"García., Virginia María",
907,6.8513944962417,0.7028828901443657,-1.5192113485327763,Kirchnerismo y aliados,#A5D4E5,senadores,pedro.guastavino@senado.gov.ar ,"Guastavino., Pedro Guillermo Ángel",
908,7.99651714632172,0.9118553163675266,-1.7751036595725846,Kirchnerismo y aliados,#A5D4E5,senadores,sigrid.kunath@senado.gov.ar ,"Kunath., Sigrid Elisabeth",
909,4.671706428149271,0.3650447495421656,-0.8641158570457467,Kirchnerismo y aliados,#A5D4E5,senadores,maria.labado@senado.gov.ar ,"Labado., María Ester",
910,10.429943928335243,0.6701910861504697,0.6597358416678656,Kirchnerismo y aliados,#A5D4E5,senadores,norma.durango@senado.gob.ar,"Durango., Norma",
911,8.75315213482522,0.7097914820127809,-1.0422797636035277,PJ ,#A05F11,senadores,roberto.basualdo@senado.gov.ar ,"Basualdo., Roberto Gustavo",
912,5.877912135206044,0.5594658099964569,-1.3469408658413222,Massismo y aliados,#b185b7,senadores,miriam.boyadjian@senado.gov.ar ,"Boyadjian., Miriam Ruth",
913,4.4994059693444335,0.33952223462272824,-1.0626181337669067,Kirchnerismo y aliados,#A5D4E5,senadores,salvador.cabral@senado.gov.ar ,"Cabral., Salvador",
920,6.742364445134636,0.3349297127161686,-0.3052157085424711,Otros,#A6A6A6,senadores,lucila.crexell@senado.gov.ar ,"Crexell., Carmen Lucila",
921,5.869555100805691,0.5899107418155675,-1.3579588756289243,PJ ,#A05F11,senadores,sandra.gimenez@senado.gov.ar ,"Giménez., Sandra Daniela",
922,6.8663787748269165,0.7230628838346498,-1.554155580635574,Kirchnerismo y aliados,#A5D4E5,senadores,ada.iturrez@senado.gov.ar ,"Iturrez de Cappellini.	, Ada Rosa Del Valle",
923,5.660423175384709,0.5443106150484164,-1.2935058857714787,Otros,#A6A6A6,senadores,jaime.linares@senado.gov.ar ,"Linares., Jaime",
924,5.866783379654179,0.5954202547859327,-1.4238478646245896,Kirchnerismo y aliados,#A5D4E5,senadores,mirta.luna@senado.gov.ar ,"Luna., Mirtha María Teresita",
925,6.261583640113823,0.6716859742806573,-1.5960849252515072,Cambiemos,#FEDB30,senadores,alfredo.martinez@senado.gov.ar ,"Martínez., Alfredo Anselmo",
926,10.181790878015846,0.6823293163405835,0.48674901535969406,Kirchnerismo y aliados,#A5D4E5,senadores,mayans@senado.gov.ar ,"Mayans., José Miguel Ángel",
927,2.2052572287304413,-0.4064432638212549,0.8321103532020322,Otros,#A6A6A6,senadores,carlos.menem@senado.gov.ar ,"Menem., Carlos Saúl",
928,6.32214053135393,0.6175032814908121,-1.5148325798055553,Cambiemos,#FEDB30,senadores,marta.varela@senado.gob.ar ,"Varela., Marta",
929,7.585996410763443,0.22138634184677555,1.0632753707020572,,,senadores,gerardo.montenegro@senado.gov.ar ,"Montenegro., Gerardo Antenor",
930,7.224750601008594,0.5831985247404045,-1.1933328752947958,Cambiemos,#FEDB30,senadores,silvia.giacoppo@senado.gob.ar ,"Giacoppo., Silvia Del Rosario",
931,5.395525066985678,0.49382249938418443,-1.2126381465393383,PJ ,#A05F11,senadores,lnegre@senado.gov.ar ,"Negre de Alonso., Liliana Teresita",
932,6.230824143198935,0.6155355854547894,-1.2685962450424737,Otros,#A6A6A6,senadores,,"Odarda., María Magdalena",
933,4.438056615462001,0.28415679145457573,-0.952955844335506,PJ ,#A05F11,senadores,guillermo.pereyra@senado.gov.ar ,"Pereyra., Guillermo Juan",
934,5.627981346146807,0.5499747792185938,-1.3183627197726207,Kirchnerismo y aliados,#A5D4E5,senadores,daniel.persico@senado.gov.ar ,"Pérsico., Daniel Raúl",
935,8.629820329188433,0.6840360886379113,-1.0349036408996117,Cambiemos,#FEDB30,senadores,luis.petcoffnaidenoff@senado.gov.ar ,"Petcoff Naidenoff., Luis Carlos",
936,6.307981297533219,0.6336968340673875,-1.4535207732247344,Kirchnerismo y aliados,#A5D4E5,senadores,pichetto@senado.gov.ar ,"Pichetto., Miguel Ángel	",
937,6.497276310717025,0.7167680256156452,-1.5236791619845054,Kirchnerismo y aliados,#A5D4E5,senadores,marina.riofrio@senado.gov.ar ,"Riofrío., Marina Raquel",
938,6.236034249674138,-0.029047681886260675,1.443880333787456,PJ ,#A05F11,senadores,adolfo.rodriguezsaa@senado.gov.ar ,"Rodríguez Saá., Adolfo",
939,5.228298018442768,0.27695114964544537,-0.8598243676182118,PJ ,#A05F11,senadores,juan.romero@senado.gov.ar ,"Romero., Juan Carlos",
940,6.673214733082783,0.683008574519454,-1.5271928247065916,Kirchnerismo y aliados,#A5D4E5,senadores,rodolfo.urtubey@senado.gov.ar ,"Urtubey., Rodolfo Julio	",
941,3.8722582886736796,0.2009546328558705,-0.8296460193719226,Kirchnerismo y aliados,#A5D4E5,senadores,gerardo.zamora@senado.gov.ar ,"Zamora., Gerardo",
942,4.997604741125054,0.10256277033507545,-0.3296203608686282,Cambiemos,#FEDB30,senadores,castillo@senado.gov.ar ,"Castillo., Oscar Aníbal",
943,8.76074239100043,0.7590454512299782,-1.223962448407712,Cambiemos,#FEDB30,senadores,silvia.elias@senado.gov.ar ,"Elías de Perez., Silvia Beatríz",
944,6.472732870182907,0.45022053181172383,-0.9757464321492009,Cambiemos,#FEDB30,senadores,juan.marino@senado.gov.ar ,"Marino., Juan Carlos",
945,8.6996081543368,0.7025655761098488,-1.0620059181329267,Cambiemos,#FEDB30,senadores,@PameVerasay,"Verasay., Pamela Fernanda",
946,9.374324115853018,0.4875701978759324,0.8578841155348885,Kirchnerismo y aliados,#A5D4E5,senadores,daniel.lovera@senado.gob.ar ,"Lovera., Daniel Aníbal	",
947,10.226491085466828,0.6604950513111334,0.5827892513839488,Massismo y aliados,#b185b7,senadores,alfredo.luenzo@senado.gob.ar ,"Luenzo., Alfredo Héctor",
948,4.318074213553641,-0.0602484643756279,0.060343452348044696,PJ ,#A05F11,senadores,reuteman@senado.gov.ar ,"Reutemann., Carlos Alberto",
949,8.404835119289533,0.6756018538657829,-1.0563753437811525,Cambiemos,#FEDB30,senadores,laura.rodriguezmachado@senado.gob.ar ,"Rodríguez Machado., Laura Elena",
950,8.386727771432403,0.7000639893544109,-1.2236437555207802,Cambiemos,#FEDB30,senadores,nestor.braillardpoccard@senado.gob.ar,"Braillard Poccard., Néstor Pedro",
1167,-2.6099848831438015,-3.1728403146984405,-0.7770060852930997,Cambiemos,#FEDB30,senadores,,"Austin., Brenda",UNIÓN CÍVICA RADICAL
1176,-1.209111947005818,-1.3552629650032586,3.2232791049242997,Kirchnerismo/PJ,#A5D4E5,senadores,aferreyra@diputados.gob.ar,"Ferreyra,  Araceli Susana Del Rosario",MOVIMIENTO EVITA
1179,-1.2405703448550773,-1.4870491348267902,3.1543381839859714,Otros,#A6A6A6,senadores,mpenalozam@diputados.gob.ar,"PeñAloza Marianetti.,  MarÌA Florencia",SOMOS SAN JUAN
1197,0.17814470130256824,-0.47176994038039194,0.15023072222232742,,,senadores,,"Caseiro,  Carlos Alberto",
1204,-0.7535300433497317,-1.5968034885709443,1.5269766553811852,Cambiemos,#FEDB30,senadores,,"Vera Gonzalez,  Orieta Cecilia",COALICIÓN CÍVICA
1206,5.867210021463276,-0.1623744441104163,1.803617112266577,Kirchnerismo y aliados,#A5D4E5,senadores,,"GonzÁLez,  MarÍA Teresa Margarita",FRENTE PARA LA VICTORIA
1212,-1.1122125256105837,-1.3655506063846954,2.9148874591701506,Kirchnerismo/PJ,#A5D4E5,senadores,,"Llanos Massa, Ana Maria",FRENTE PARA LA VICTORIA
1214,0.1258606882068341,-0.4790081092961858,0.17306195026945634,Kirchnerismo/PJ,#A5D4E5,senadores,jdevido@diputados.gob.ar,"De Vido,  Julio (Suspendido Art 70 C.N.)",FRENTE PARA LA VICTORIA
1215,0.1258606882068341,-0.4790081092961858,0.17306195026945634,Kirchnerismo/PJ,#A5D4E5,senadores,,"Legislador,  A Designar",FRENTE DE TODOS
1216,-2.9245424377347646,2.719976590444827,1.4797335305218355,Otros,#A6A6A6,senadores,,"Neder,  Estela Mary",FRENTE CÍVICO POR SANTIAGO
1217,-2.2419981434239697,-2.7038451658640037,-1.6878479482583433,Cambiemos,#FEDB30,senadores,,"Aicega,  Juan",PRO
1218,-2.9791298822100547,2.4427347186890285,1.7056400577405064,Kirchnerismo/PJ,#A5D4E5,senadores,,"Allende,  Walberto Enrique",TODOS JUNTOS POR SAN JUAN
1219,-1.1527046244825516,-1.3755873613904064,3.0275789700178195,Kirchnerismo/PJ,#A5D4E5,senadores,,"Alonso,  Laura Valeria",FRENTE PARA LA VICTORIA
1220,-3.0173678402533577,2.7263518178899417,1.7956183585087635,Kirchnerismo/PJ,#A5D4E5,senadores,,"Alume Sbodio,  Karim Augusto",UNIDAD JUSTICIALISTA
1221,-2.447302138131523,2.7825403385706036,-0.003622210204313153,Cambiemos,#FEDB30,senadores,,"Ansaloni,  Pablo Miguel",PRO
1222,-2.5684238290393284,-3.224855819089144,-0.9944354054980964,Cambiemos,#FEDB30,senadores,,"Arce,  Mario Horacio",UNIÓN CÍVICA RADICAL
1223,-1.1026134566801293,-1.2689655032010476,2.9677822630412543,Kirchnerismo/PJ,#A5D4E5,senadores,,"Arroyo,  Daniel Fernando",RED POR ARGENTINA
1224,-0.9936047457972584,-0.39194670871446613,-1.5343557561627976,Cambiemos,#FEDB30,senadores,,"ÁVila,  Beatriz Luisa",PARTIDO POR LA JUSTICIA SOCIAL
1225,-1.552752210620514,-2.3191408166315535,-1.9875460722833282,Cambiemos,#FEDB30,senadores,,"Ayala,  Aida Beatriz MáXima",UNIÓN CÍVICA RADICAL
1227,-2.5001015288954114,-2.7592976136482323,-1.4360805852098684,Cambiemos,#FEDB30,senadores,,"Berisso,  HernáN",PRO
1228,-2.6316924318391774,-2.9887562244590917,-1.2235298578146556,Cambiemos,#FEDB30,senadores,,"Brambilla,  SofíA",PRO
1229,-2.0796573759182864,1.7154943501813176,-0.8636656924506444,PJ ,#A05F11,senadores,,"Bucca,  Eduardo",JUSTICIALISTA
1230,-1.2365077825682338,-2.2121843394165794,-2.932121856827091,Cambiemos,#FEDB30,senadores,,"Campagnoli,  Marcela",COALICIÓN CÍVICA
1231,-1.3606346369637647,-2.6216837153870536,-2.618423492075905,Cambiemos,#FEDB30,senadores,,"Campos,  Javier",COALICIÓN CÍVICA
1233,-1.517348651023127,-0.6923849300813463,-1.6604171118505975,Cambiemos,#FEDB30,senadores,,"Carambia,  Antonio José",PRO
1234,-2.473322306971461,-3.0919269008386765,-1.0781113721918678,Cambiemos,#FEDB30,senadores,mscarrizo@diputados.gob.ar,"Carrizo,  Soledad",UNIÓN CÍVICA RADICAL
1235,-2.8079277992021616,2.351972615457126,1.8925967188881823,Kirchnerismo/PJ,#A5D4E5,senadores,,"Carro,  Pablo",FRENTE PARA LA VICTORIA
1236,-2.9666196979073427,2.7845505203813095,1.6580390012657167,Peronismo no K,#00FF50,senadores,,"Cassinerio,  Paulo Leonardo",CÓRDOBA FEDERAL
1237,-3.028582328697769,2.7194005332424562,1.836126272822267,Kirchnerismo/PJ,#A5D4E5,senadores,,"Cerruti,  Gabriela",FRENTE PARA LA VICTORIA
1238,-2.610047700238687,-1.2521309612311253,-0.2459206150786314,Otros,#A6A6A6,senadores,,"Contigiani,  Luis Gustavo",FRENTE PROGRESISTA CÍVICO Y SOCIAL
1239,-2.6114694354683685,2.6514707049729975,1.9023827174176076,Kirchnerismo/PJ,#A5D4E5,senadores,,"Correa,  Walter",FRENTE PARA LA VICTORIA
1240,-3.049378611447189,2.608337745250503,1.7364129901925158,Kirchnerismo/PJ,#A5D4E5,senadores,,"Cresto,  Mayda",JUSTICIALISTA
1241,-2.0892236005023674,-2.5922997764457367,-0.6400515300905265,Cambiemos,#FEDB30,senadores,,"Del Cerro,  Gonzalo Pedro Antonio",UNIÓN CÍVICA RADICAL
1242,0.24973700052317438,-2.6323999193868217,-0.17291129873854105,Izquierda,#D23939,senadores,,"Del PlÁ,  Romina",FTE. DE IZQUIERDA Y DE LOS TRABAJADORES
1243,-3.1387507050693944,2.62234105495055,2.018879131894212,Kirchnerismo/PJ,#A5D4E5,senadores,,"Delú,  Melina Aida",JUSTICIALISTA
1244,-1.216642723549001,-1.518279009827201,3.059653884166968,Otros,#A6A6A6,senadores,,"Derna,  Verónica",FRENTE DE LA CONCORDIA MISIONERO
1245,-1.674912865484097,-2.0753571121612837,-2.403478860688907,Cambiemos,#FEDB30,senadores,,"Enriquez,  Jorge Ricardo",PRO
1246,0.05091804810932013,-0.5452518912817528,0.2904650750236441,Kirchnerismo/PJ,#A5D4E5,senadores,,"Espinoza,  Fernando",FRENTE PARA LA VICTORIA
1247,-1.5492447732583123,-1.8621391385652124,-2.860118074242222,Cambiemos,#FEDB30,senadores,,"Fernandez Langan,  Ezequiel",PRO
1248,-2.160191269766881,3.4455530998859385,-0.15915085679766225,Kirchnerismo/PJ,#A5D4E5,senadores,,"Fernandez Patri,  Gustavo Ramiro",FRENTE PARA LA VICTORIA
1249,-2.613059631888589,-3.274623972774093,-0.8679341828045064,Cambiemos,#FEDB30,senadores,,"Fernandez,  Carlos Alberto",UNIÓN CÍVICA RADICAL
1250,-1.2556371991588375,-1.4511796948682296,3.253415076364145,Kirchnerismo/PJ,#A5D4E5,senadores,,"Filmus,  Daniel",FRENTE PARA LA VICTORIA
1251,-1.962180765288,3.430860305894438,-0.7255015441540511,Kirchnerismo/PJ,#A5D4E5,senadores,,"Flores,  Danilo AdriáN",JUSTICIALISTA
1252,-0.9283292355523648,-2.278647595804152,-2.4256856123886266,Cambiemos,#FEDB30,senadores,,"Flores,  HéCtor Toty",COALICIÓN CÍVICA
1253,-2.332177396273732,-3.404081487248518,-1.398971143744983,Cambiemos,#FEDB30,senadores,,"Fregonese,  Alicia",PRO
1254,-2.2370922463655756,-3.074431416607036,-1.0394938423652662,Cambiemos,#FEDB30,senadores,,"Frizza,  Gabriel Alberto",PRO
1255,-1.5049363572443115,-1.2197177702083806,-2.9342932485883453,Cambiemos,#FEDB30,senadores,,"Garcia,  Alejandro",PRO
1256,-3.0202739350400236,2.7378121953847003,1.8502544180035183,Kirchnerismo/PJ,#A5D4E5,senadores,,"Ginocchio,  Silvana Micaela",ELIJO CATAMARCA
1257,-1.4593484403014336,-1.847870762828013,-3.079978163378475,Cambiemos,#FEDB30,senadores,,"Grande,  MartíN",PRO
1258,-1.0655495084647637,-1.9736294481287238,2.119739376346216,Cambiemos,#FEDB30,senadores,,"Hummel,  Astrid",PRO
1260,-2.7903584941159574,-2.5595857788174268,-0.5093954470062423,Cambiemos,#FEDB30,senadores,,"Lacoste,  Jorge Enrique",UNIÓN CÍVICA RADICAL
1261,1.317566692222288,-1.6937183000047793,5.303378928218189,Kirchnerismo/PJ,#A5D4E5,senadores,,"Leavy,  Sergio NapoleóN",FRENTE PARA LA VICTORIA
1262,-1.007098781101219,-2.420040385990786,-2.0753238885177874,Cambiemos,#FEDB30,senadores,,"Lehmann,  MaríA Lucila",COALICIÓN CÍVICA
1263,-0.08430013261677292,-0.6551205956512162,0.5233051170640913,Peronismo no K,#00FF50,senadores,,"Llaryora,  MartíN Miguel",CÓRDOBA FEDERAL
1264,-1.8070460026846498,-2.5417869438729808,-2.2091304905037723,Cambiemos,#FEDB30,senadores,,"LÓPez,  Juan Manuel",COALICIÓN CÍVICA
1265,-3.115488078992885,2.6702994198830354,2.0038111461742885,Kirchnerismo/PJ,#A5D4E5,senadores,,"Macha,  MóNica",FRENTE PARA LA VICTORIA
1266,-1.84899612481614,2.9881815970190835,-0.4235881323913528,Kirchnerismo/PJ,#A5D4E5,senadores,,"Martiarena,  José Luis",JUSTICIALISTA
1267,-2.9769075965345175,2.6466099664503493,1.5876696539175068,Kirchnerismo/PJ,#A5D4E5,senadores,dmartinez@diputados.gob.ar,"MartÍNez,  DaríO",FRENTE PARA LA VICTORIA
1268,-2.684177500577252,-3.260122587705758,-0.663497597446577,Cambiemos,#FEDB30,senadores,,"Matzen,  Lorena",UNIÓN CÍVICA RADICAL
1269,-3.0358233266809833,2.0154678950490275,1.8798392131118657,Kirchnerismo/PJ,#A5D4E5,senadores,,"Medina,  Gladys",JUSTICIALISTA POR TUCUMÁN
1270,-1.413344015538905,-1.6145007624560395,-2.266256777540504,Cambiemos,#FEDB30,senadores,,"Medina,  MartíN NicoláS",PRO
1271,-2.3362870598569625,-3.144352136596778,-0.21886925757021933,Cambiemos,#FEDB30,senadores,,"Mendoza,  Josefina",UNIÓN CÍVICA RADICAL
1272,-2.5767133486167646,-3.259744070257059,-0.9860529617684575,Cambiemos,#FEDB30,senadores,,"Menna,  Gustavo",UNIÓN CÍVICA RADICAL
1273,-2.4800233200864423,-2.577966194641142,-1.5345584381861823,Cambiemos,#FEDB30,senadores,,"Monaldi,  Osmar",PRO
1274,0.05091804810932013,-0.5452518912817528,0.2904650750236441,Cambiemos,#FEDB30,senadores,,"Montenegro,  Guillermo TristáN",PRO
1275,-2.010878058801707,2.832083731319346,-0.9096813511746613,Kirchnerismo/PJ,#A5D4E5,senadores,,"Morales,  Flavia",FRENTE DE LA CONCORDIA MISIONERO
1276,-2.7556778648478306,2.313263364437079,1.7416097264916839,Kirchnerismo/PJ,#A5D4E5,senadores,,"Moreau,  Leopoldo RaúL Guido",FRENTE PARA LA VICTORIA
1277,-1.6013982472817154,3.057764559117959,-1.0559160366473896,Kirchnerismo/PJ,#A5D4E5,senadores,,"Mosqueda,  Juan",JUSTICIALISTA
